139.1835628743,-40.1259169371,0.7164533850
139.9354426333,-39.4666198522,0.7232482808
140.6829618892,-38.8023820225,0.7296348881
141.4263598607,-38.1335345011,0.7356161654
142.1658788230,-37.4604006950,0.7411963422
142.9017641076,-36.7832963647,0.7463809053
143.6342619099,-36.1025286715,0.7511765817
144.3636178157,-35.4183954542,0.7555913177
145.0900753883,-34.7311847704,0.7596342540
145.8138739964,-34.0411740325,0.7633156968
146.5352488140,-33.3486300076,0.7666470856
147.2544305602,-32.6538087160,0.7696409574
147.9716425625,-31.9569543120,0.7723109074
148.6871009235,-31.2582991727,0.7746715463
149.4010121209,-30.5580629168,0.7767384545
150.1135724347,-29.8564521761,0.7785281332
150.8249679468,-29.1536605955,0.7800579530
151.5353737458,-28.4498684755,0.7813460989
152.2449520577,-27.7452420097,0.7824115137
152.9538523548,-27.0399332623,0.7832738385
153.6622099416,-26.3340794370,0.7839533510
154.3701459153,-25.6278028575,0.7844709023
155.0777671457,-24.9212109556,0.7848478510
155.7851653237,-24.2143957068,0.7851059965
156.4924165589,-23.5074334077,0.7852675109
157.1995811900,-22.8003844707,0.7853548690
157.9067035401,-22.0932932567,0.7853907783
158.6138119162,-21.3861880752,0.7853981073
158.7867965725,-21.2132034275,0.7853981634
