155	-0.074423
156	-0.09001
157	-0.131889
158	-0.078039
159	-0.090201
160	-0.141014
161	-0.075381
162	-0.087519
163	-0.080045
164	-0.101298
165	-0.1115
166	-0.14284
167	-0.174344
168	-0.224597
169	0.324351
170	-0.146952
171	-0.260778
172	-0.297804
173	-0.312108
174	-0.684808
175	-9.740528
176	0.469168
177	1.490566
178	1.343608
179	5.394186
180	0.8603
181	0.392053
182	-1.690262
183	-1.457128
184	35.266411
185	-0.957111
186	-1.076365
187	-0.952791
188	0.739161
189	0.543553
190	0.246082
191	0.231612
192	0.187113
193	0.224605
194	0.270317
195	0.335456
196	0.353009
197	0.14469
198	0.245759
199	0.24804
200	0.192473
201	0.192742
202	0.158868
203	0.165606
204	0.260604
205	0.156166
206	0.248594
207	0.157089
208	0.150504
209	0.151703
210	0.141881
211	0.167374
212	0.229833
213	0.160078
214	0.178092
215	0.18472
216	0.161102
217	0.219078
218	0.204905
219	0.140701
220	0.200897
221	0.265926
222	0.173118
223	0.208465
224	0.184981
225	0.155902
226	0.214523
227	0.229845
228	0.144196
229	0.140862
230	0.218992
231	0.207097
232	0.222843
233	0.206429
234	0.170297
235	0.156297
236	0.192851
237	0.184427
238	0.185408
239	0.169842
240	0.134565
241	0.383581
242	2.19712
243	291.059662
244	-1.33762
245	-1.206822
246	-0.593261
247	0.62114
248	19.846842
249	-0.284312
250	-0.277218
251	-0.219784
252	-0.600648
253	-0.196686
254	-0.6888
255	-0.677645
256	-0.246081
257	-0.236465
258	-0.328646
259	-0.233929
260	-0.174366
261	-0.140444
262	-0.361259
263	-0.415307
264	-0.315155
265	-0.868512
266	-0.229796
267	-0.222498
268	-0.307065
269	-0.40701
270	-0.373158
271	-0.328793
272	-0.373724
273	-0.228429
274	-0.124193
275	-0.236782
276	-0.440065
277	-0.388222
278	-0.648818
279	-0.347208
280	-0.299166
281	-0.113791
282	-0.134605
283	-0.380667
284	-0.252794
285	-0.245085
286	-0.549969
287	1.674661
288	-1.246578
289	-0.189879
290	-0.7319
291	-8.569638
292	4.002251
293	-0.680725
294	-0.629239
295	-0.687996
296	-0.306103
297	1.017214
298	-0.637437
299	1.033528
300	0.328943
301	7.320902
302	-1.01493
303	0.964503
304	1.080465
305	-1.192454
306	1.557546
307	0.839637
308	0.742463
309	9.072522
310	11.340346
311	-0.75832
312	6.101318
313	0.404798
314	1.177017
315	4.217272
316	-1.533938
317	2.565135
318	0.786826
319	4.147828
320	-1.71788
321	67.181488
322	-3.322037
323	-2.870576
324	1.244588
325	-2.60368
326	8.644563
327	4.672735
328	0.434513
329	5.855558
330	0.266119
331	-0.428758
332	-4.550008
333	-66.306564
334	6.707624
335	-0.85515
336	1.557673
337	10.80031
338	-2.211703
339	-5.233313
340	1.22389
341	1.95022
342	-2.094529
343	-1.026127
344	-0.563749
345	-0.248865
346	-0.390281
347	-0.201889
348	-0.278816
349	-0.237854
350	-0.220728
351	-0.13114
352	-0.262679
353	-0.208121
354	-0.153697
355	-0.186668
356	-0.258303
357	-0.342395
358	-0.359009
359	-0.323105
360	-0.246387
361	-0.140996
362	-0.265647
363	-0.13448
364	-0.235601
365	-0.264406
366	-0.289916
367	-0.22749
368	-0.193967
369	-0.136739
370	-0.162939
371	-0.163599
372	-0.170463
373	-0.226416
374	-0.292748
375	-0.824693
376	-0.427504
377	1.567636
378	4.444206
379	19.465939
380	1.688243
381	0.586717
382	-0.572305
383	-1.815623
384	-1.908999
385	-3.599549
386	2.146745
387	1.089372
388	0.907892
389	-0.23711
390	-0.177395
391	-0.391469
392	-0.369127
393	-0.52493
394	-0.470668
395	-0.212229
396	-0.229958
397	-0.343123
398	-0.372196
399	-0.366428
400	-0.277704
401	-0.264376
402	-0.423453
403	-0.692661
404	-0.333617
405	-0.265084
406	-0.286455
407	-0.364779
408	-0.274415
409	-0.292442
410	-0.24213
411	-0.216577
412	-0.307194
413	-0.144424
414	-0.251188
415	-0.29872
416	-0.31629
417	-0.455012
418	-0.458004
419	-0.31502
420	-0.226696
421	1.086741
422	-1.046845
423	-0.800112
424	-0.365945
425	-0.425447
426	-0.351813
427	-0.235524
428	-0.923689
429	-0.240555
430	-0.233175
431	-0.205073
432	-0.361102
433	-0.345083
434	-0.371029
435	-0.642597
436	-0.315835
437	-0.64797
438	-9.51828
439	1.211521
440	-0.848269
441	-0.894318
442	0.431695
443	2.435925
444	-4.445402
445	0.601004
446	41.946957
447	-0.566369
448	-0.592353
449	3.418608
450	-1.818789
451	-13.833023
452	3.975791
453	-1.301439
454	1.216922
455	0.908765
456	-2.961002
457	7.928212
458	1.393185
459	1.275127
460	65536
